Open Time,Open,High,Low,Close,Volume,Close Time,Quote Volume,Number of Trades,Taker Buy Base Volume,Taker Buy Quote Volume,zero
1693656000000,1634.67000000,1635.68000000,1633.33000000,1634.93000000,3328.33440000,1693659599999,5439638.22649100,9636,1510.67710000,2469033.06348800,0
1693659600000,1634.93000000,1639.58000000,1633.47000000,1636.48000000,7206.42840000,1693663199999,11790073.72726000,14058,3915.51360000,6405228.56241400,0
1693663200000,1636.49000000,1639.80000000,1635.24000000,1637.77000000,5576.30920000,1693666799999,9131437.97796500,11397,3121.13910000,5111265.09242100,0
1693666800000,1637.77000000,1645.00000000,1637.21000000,1638.79000000,9124.86260000,1693670399999,14977208.90665800,14992,4601.11440000,7552412.86040800,0
1693670400000,1638.80000000,1640.81000000,1635.19000000,1635.99000000,3951.43720000,1693673999999,6471079.81357400,8887,1774.61370000,2906395.61527700,0
1693674000000,1635.99000000,1638.40000000,1632.36000000,1633.03000000,5155.69790000,1693677599999,8428903.75337000,9492,1943.18180000,3177620.72573500,0
1693677600000,1633.02000000,1634.27000000,1628.21000000,1631.80000000,5834.04880000,1693681199999,9517046.66988900,10918,2477.41930000,4040919.23924200,0
1693681200000,1631.79000000,1635.02000000,1630.86000000,1633.61000000,2672.26490000,1693684799999,4364270.27571800,6902,1514.63650000,2473625.78562000,0
1693684800000,1633.61000000,1634.93000000,1632.94000000,1634.19000000,1910.38860000,1693688399999,3121123.87256400,5783,1064.33010000,1738754.47206500,0
1693688400000,1634.19000000,1639.67000000,1633.76000000,1636.12000000,4173.60010000,1693691999999,6831629.27860600,7309,2282.51450000,3735608.93167000,0
1693692000000,1636.12000000,1637.42000000,1635.55000000,1636.82000000,1814.91620000,1693695599999,2970164.04512500,5137,811.19220000,1327477.56937800,0
1693695600000,1636.82000000,1638.99000000,1636.08000000,1637.03000000,1390.44360000,1693699199999,2276634.73857400,4998,793.96890000,1300119.93755600,0
1693699200000,1637.02000000,1637.38000000,1632.00000000,1635.19000000,4345.04200000,1693702799999,7102532.06878400,7876,1910.56840000,3123285.77664100,0
1693702800000,1635.18000000,1636.38000000,1633.05000000,1633.59000000,2991.82740000,1693706399999,4890285.40934700,7140,1263.77570000,2065589.18448100,0
1693706400000,1633.59000000,1634.96000000,1631.72000000,1634.45000000,2097.21550000,1693709999999,3426352.13514600,6527,1136.89760000,1857454.25730000,0
1693710000000,1634.45000000,1636.19000000,1633.68000000,1636.18000000,1563.74850000,1693713599999,2556154.86264700,5508,821.61360000,1343101.52917000,0
1693713600000,1636.19000000,1636.52000000,1634.78000000,1635.36000000,1747.47790000,1693717199999,2858556.07197400,5667,918.04230000,1501759.57295200,0
1693717200000,1635.36000000,1637.42000000,1634.47000000,1636.10000000,1744.12800000,1693720799999,2852860.28031300,6908,919.58860000,1504106.00664700,0
1693720800000,1636.11000000,1639.20000000,1635.85000000,1636.28000000,3404.19770000,1693724399999,5574215.75911300,7993,2015.99210000,3301288.65067400,0
1693724400000,1636.28000000,1636.37000000,1634.01000000,1635.59000000,3330.23370000,1693727999999,5445975.91940600,8005,1288.77820000,2107809.86374000,0
1693728000000,1635.58000000,1636.09000000,1631.06000000,1632.10000000,6051.22580000,1693731599999,9883857.62407500,10255,2376.59080000,3881796.11298700,0
1693731600000,1632.11000000,1634.50000000,1631.74000000,1633.22000000,2093.48110000,1693735199999,3419290.77774200,6731,1146.96330000,1873336.35112100,0
1693735200000,1633.22000000,1634.57000000,1632.16000000,1634.57000000,2564.09490000,1693738799999,4187881.28626600,7330,1236.33930000,2019590.46068200,0
1693738800000,1634.56000000,1634.81000000,1633.20000000,1634.39000000,1872.54390000,1693742399999,3059846.49774700,7349,814.74590000,1331313.01847800,0
1693742400000,1634.38000000,1641.08000000,1631.20000000,1632.28000000,12444.46700000,1693745999999,20360561.67165500,15712,7492.67590000,12256450.09758400,0
1693746000000,1632.27000000,1636.59000000,1628.17000000,1634.00000000,8314.94440000,1693749599999,13569710.56556200,13070,3744.97070000,6112039.29571400,0
1693749600000,1634.01000000,1638.40000000,1633.49000000,1636.13000000,3940.01310000,1693753199999,6445348.32672400,9150,2254.40220000,3687634.72784500,0
1693753200000,1636.13000000,1636.30000000,1631.40000000,1633.15000000,4462.54410000,1693756799999,7292358.09244500,9078,1907.43000000,3116467.47651200,0
1693756800000,1633.14000000,1634.68000000,1625.14000000,1627.92000000,9229.03820000,1693760399999,15034577.23925500,14136,3916.46600000,6379880.89144600,0
1693760400000,1627.92000000,1632.26000000,1627.09000000,1631.36000000,3514.84170000,1693763999999,5726552.10700900,8182,1805.12890000,2940712.74207900,0
1693764000000,1631.36000000,1643.36000000,1631.02000000,1636.85000000,13954.04770000,1693767599999,22855870.03010000,15283,7952.77580000,13022777.40205900,0
1693767600000,1636.84000000,1640.50000000,1635.70000000,1639.01000000,4680.30390000,1693771199999,7665360.87305800,8578,2875.95030000,4709794.53710900,0
1693771200000,1639.00000000,1647.50000000,1636.80000000,1642.85000000,9902.23950000,1693774799999,16260571.10778200,12651,5324.80000000,8742640.25582300,0
1693774800000,1642.85000000,1645.81000000,1636.00000000,1636.72000000,6800.80860000,1693778399999,11155879.63182100,10087,3313.35100000,5435760.79516600,0
1693778400000,1636.72000000,1637.96000000,1633.38000000,1635.78000000,3403.66660000,1693781999999,5568445.02419500,7351,1527.60950000,2499198.27871000,0
1693782000000,1635.77000000,1637.16000000,1634.33000000,1635.84000000,2315.15500000,1693785599999,3786603.99114500,5772,1032.15110000,1688088.85934800,0
